2.4214	2	-0.025	-0.025	-0
2.4286	3	0.05	-0	-0
2.4357	4	0.05	-0	-0
2.4429	5	0.05	-0	-0
2.45	6	0.05	-0	-0
2.4571	1	-0	-0	-0
2.4643	2	-0.025	-0.025	-0
2.4714	3	0.05	-0	-0
2.4786	4	0.05	-0	-0
2.4857	5	0.05	-0	-0
2.4929	6	0.05	-0	-0
2.5	1	-0	-0	-0
2.5071	2	-0.025	-0.025	-0
2.5143	3	0.05	-0	-0
2.5214	4	0.05	-0	-0
2.5286	5	0.05	-0	-0
2.5357	6	0.05	-0	-0
2.5429	1	-0	-0	-0
2.55	2	-0.025	-0.025	-0
2.5571	3	0.05	-0	-0
2.5643	4	0.05	-0	-0
2.5714	5	0.05	-0	-0
2.5786	6	0.05	-0	-0
2.5857	1	-0	-0	-0
2.5929	2	-0.025	-0.025	-0
2.6	3	0.05	-0	-0
2.6071	4	0.05	-0	-0
2.6143	5	0.05	-0	-0
2.6214	6	0.05	-0	-0
2.6286	1	-0	-0	-0
2.6357	2	-0.025	-0.025	-0
2.6429	3	0.05	-0	-0
2.65	4	0.05	-0	-0
2.6571	5	0.05	-0	-0
2.6643	6	0.05	-0	-0
2.6714	1	-0	-0	-0
2.6786	2	-0.025	-0.025	-0
2.6857	3	0.05	-0	-0
2.6929	4	0.05	-0	-0
2.7	5	0.05	-0	-0
2.7071	6	0.05	-0	-0
2.7143	1	-0	-0	-0
2.7214	2	-0.025	-0.025	-0
2.7286	3	0.05	-0	-0
2.7357	4	0.05	-0	-0
2.7429	5	0.05	-0	-0
2.75	6	0.05	-0	-0
2.7571	1	-0	-0	-0
2.7643	2	-0.025	-0.025	-0
2.7714	3	0.05	-0	-0
2.7786	4	0.05	-0	-0
2.7857	5	0.05	-0	-0
2.7929	6	0.05	-0	-0
2.8	1	-0	-0	-0
2.8071	2	-0.025	-0.025	-0
2.8143	3	0.05	-0	-0
2.8214	4	0.05	-0	-0
2.8286	5	0.05	-0	-0
2.8357	6	0.05	-0	-0
2.8429	1	-0	-0	-0
2.85	2	-0.025	-0.025	-0
2.8571	3	0.05	-0	-0
2.8643	4	0.05	-0	-0
2.8714	5	0.05	-0	-0
2.8786	6	0.05	-0	-0
2.8857	1	-0	-0	-0
2.8929	2	-0.025	-0.025	-0
2.9	3	0.05	-0	-0
2.9071	4	0.05	-0	-0
2.9143	5	0.05	-0	-0
2.9214	6	0.05	-0	-0
2.9286	1	-0	-0	-0
2.9357	2	-0.025	-0.025	-0
2.9429	3	0.05	-0	-0
2.95	4	0.05	-0	-0
2.9571	5	0.05	-0	-0
2.9643	6	0.05	-0	-0
2.9714	1	-0	-0	-0
2.9786	2	-0.025	-0.025	-0
2.9857	3	0.05	-0	-0
2.9929	4	0.05	-0	-0
3	5	0.05	-0	-0
3.0071	6	0.05	-0	-0
3.0143	1	-0	-0	-0
3.0214	2	-0.025	-0.025	-0
3.0286	3	0.05	-0	-0
3.0357	4	0.05	-0	-0
3.0429	5	0.05	-0	-0
3.05	6	0.05	-0	-0
3.0571	1	-0	-0	-0
3.0643	2	-0.025	-0.025	-0
3.0714	3	0.05	-0	-0
3.0786	4	0.05	-0	-0
3.0857	5	0.05	-0	-0
3.0929	6	0.05	-0	-0
3.1	1	-0	-0	-0
3.1071	2	-0.025	-0.025	-0
3.1143	3	0.05	-0	-0
3.1214	4	0.05	-0	-0
3.1286	5	0.05	-0	-0
3.1357	6	0.05	-0	-0
3.1429	1	-0	-0	-0
3.15	2	-0.025	-0.025	-0
3.1571	3	0.05	-0	-0
3.1643	4	0.05	-0	-0
3.1714	5	0.05	-0	-0
3.1786	6	0.05	-0	-0
3.1857	1	-0	-0	-0
3.1929	2	-0.025	-0.025	-0
3.2	3	0.05	-0	-0
3.2071	4	0.05	-0	-0
3.2143	5	0.05	-0	-0
3.2214	6	0.05	-0	-0
3.2286	1	-0	-0	-0
3.2357	2	-0.025	-0.025	-0
3.2429	3	0.05	-0	-0
3.25	4	0.05	-0	-0
3.2571	5	0.05	-0	-0
3.2643	6	0.05	-0	-0
3.2714	1	-0	-0	-0
3.2786	2	-0.025	-0.025	-0
3.2857	3	0.05	-0	-0
3.2929	4	0.05	-0	-0
3.3	5	0.05	-0	-0
3.3071	6	0.05	-0	-0
3.3143	1	-0	-0	-0
3.3214	2	-0.025	-0.025	-0
3.3286	3	0.05	-0	-0
3.3357	4	0.05	-0	-0
3.3429	5	0.05	-0	-0
3.35	6	0.05	-0	-0
3.3571	1	-0	-0	-0
3.3643	2	-0.025	-0.025	-0
3.3714	3	0.05	-0	-0
3.3786	4	0.05	-0	-0
3.3857	5	0.05	-0	-0
3.3929	6	0.05	-0	-0
3.4	1	-0	-0	-0
3.4071	2	-0.025	-0.025	-0
3.4143	3	0.05	-0	-0
3.4214	4	0.05	-0	-0
3.4286	5	0.05	-0	-0
3.4357	6	0.05	-0	-0
3.4429	1	-0	-0	-0
3.45	2	-0.025	-0.025	-0
3.4571	3	0.05	-0	-0
3.4643	4	0.05	-0	-0
3.4714	5	0.05	-0	-0
3.4786	6	0.05	-0	-0
3.4857	1	-0	-0	-0
3.4929	2	-0.025	-0.025	-0
3.5	3	0.05	-0	-0
3.5071	4	0.05	-0	-0
3.5143	5	0.05	-0	-0
3.5214	6	0.05	-0	-0
3.5286	1	-0	-0	-0
3.5357	2	-0.025	-0.025	-0
3.5429	3	0.05	-0	-0
3.55	4	0.05	-0	-0
3.5571	5	0.05	-0	-0
3.5643	6	0.05	-0	-0
3.5714	1	-0	-0	-0
3.5786	2	-0.025	-0.025	-0
3.5857	3	0.05	-0	-0
3.5929	4	0.05	-0	-0
3.6	5	0.05	-0	-0
3.6071	6	0.05	-0	-0
3.6143	1	-0	-0	-0
3.6214	2	-0.025	-0.025	-0
3.6286	3	0.05	-0	-0
3.6357	4	0.05	-0	-0
3.6429	5	0.05	-0	-0
3.65	6	0.05	-0	-0
3.6571	1	-0	-0	-0
3.6643	2	-0.025	-0.025	-0
3.6714	3	0.05	-0	-0
3.6786	4	0.05	-0	-0
3.6857	5	0.05	-0	-0
3.6929	6	0.05	-0	-0
3.7	1	-0	-0	-0
3.7071	2	-0.025	-0.025	-0
3.7143	3	0.05	-0	-0
3.7214	4	0.05	-0	-0
3.7286	5	0.05	-0	-0
3.7357	6	0.05	-0	-0
3.7429	1	-0	-0	-0
3.75	2	-0.025	-0.025	-0
3.7571	3	0.05	-0	-0
3.7643	4	0.05	-0	-0
3.7714	5	0.05	-0	-0
3.7786	6	0.05	-0	-0
3.7857	1	-0	-0	-0
3.7929	2	-0.025	-0.025	-0
3.8	3	0.05	-0	-0
3.8071	4	0.05	-0	-0
3.8143	5	0.05	-0	-0
3.8214	6	0.05	-0	-0
3.8286	1	-0	-0	-0
3.8357	2	-0.025	-0.025	-0
3.8429	3	0.05	-0	-0
3.85	4	0.05	-0	-0
3.8571	5	0.05	-0	-0
3.8643	6	0.05	-0	-0
3.8714	1	-0	-0	-0
3.8786	2	-0.025	-0.025	-0
3.8857	3	0.05	-0	-0
3.8929	4	0.05	-0	-0
3.9	5	0.05	-0	-0
3.9071	6	0.05	-0	-0
3.9143	1	-0	-0	-0
3.9214	2	-0.025	-0.025	-0
3.9286	3	0.05	-0	-0
3.9357	4	0.05	-0	-0
3.9429	5	0.05	-0	-0
3.95	6	0.05	-0	-0
3.9571	1	-0	-0	-0
3.9643	2	-0.025	-0.025	-0
3.9714	3	0.05	-0	-0
3.9786	4	0.05	-0	-0
3.9857	5	0.05	-0	-0
3.9929	6	0.05	-0	-0
4	1	-0	-0	-0
4.0071	2	-0.025	-0.025	-0
4.0143	3	0.05	-0	-0
4.0214	4	0.05	-0	-0
4.0286	5	0.05	-0	-0
4.0357	6	0.05	-0	-0
4.0429	1	-0	-0	-0
4.05	2	-0.025	-0.025	-0
4.0571	3	0.05	-0	-0
4.0643	4	0.05	-0	-0
4.0714	5	0.05	-0	-0
4.0786	6	0.05	-0	-0
4.0857	1	-0	-0	-0
4.0929	2	-0.025	-0.025	-0
4.1	3	0.05	-0	-0
4.1071	4	0.05	-0	-0
4.1143	5	0.05	-0	-0
4.1214	6	0.05	-0	-0
4.1286	1	-0	-0	-0
4.1357	2	-0.025	-0.025	-0
4.1429	3	0.05	-0	-0
4.15	4	0.05	-0	-0
4.1571	5	0.05	-0	-0
4.1643	6	0.05	-0	-0
4.1714	1	-0	-0	-0
4.1786	2	-0.025	-0.025	-0
4.1857	3	0.05	-0	-0
4.1929	4	0.05	-0	-0
4.2	5	0.05	-0	-0
4.2071	6	0.05	-0	-0
4.2143	1	-0	-0	-0
4.2214	2	-0.025	-0.025	-0
4.2286	3	0.05	-0	-0
4.2357	4	0.05	-0	-0
4.2429	5	0.05	-0	-0
4.25	6	0.05	-0	-0
4.2571	1	-0	-0	-0
4.2643	2	-0.025	-0.025	-0
4.2714	3	0.05	-0	-0
4.2786	4	0.05	-0	-0
4.2857	5	0.05	-0	-0
4.2929	6	0.05	-0	-0
4.3	1	-0	-0	-0
4.3071	2	-0.025	-0.025	-0
4.3143	3	0.05	-0	-0
4.3214	4	0.05	-0	-0
4.3286	5	0.05	-0	-0
4.3357	6	0.05	-0	-0
4.3429	1	-0	-0	-0
4.35	2	-0.025	-0.025	-0
4.3571	3	0.05	-0	-0
4.3643	4	0.05	-0	-0
4.3714	5	0.05	-0	-0
4.3786	6	0.05	-0	-0
4.3857	1	-0	-0	-0
4.3929	2	-0.025	-0.025	-0
4.4	3	0.05	-0	-0
4.4071	4	0.05	-0	-0
4.4143	5	0.05	-0	-0
4.4214	6	0.05	-0	-0
4.4286	1	-0	-0	-0
4.4357	2	-0.025	-0.025	-0
4.4429	3	0.05	-0	-0
4.45	4	0.05	-0	-0
4.4571	5	0.05	-0	-0
4.4643	6	0.05	-0	-0
4.4714	1	-0	-0	-0
4.4786	2	-0.025	-0.025	-0
4.4857	3	0.05	-0	-0
4.4929	4	0.05	-0	-0
4.5	5	0.05	-0	-0
4.5071	6	0.05	-0	-0
4.5143	1	-0	-0	-0
4.5214	2	-0.025	-0.025	-0
4.5286	3	0.05	-0	-0
4.5357	4	0.05	-0	-0
4.5429	5	0.05	-0	-0
4.55	6	0.05	-0	-0
4.5571	1	-0	-0	-0
4.5643	2	-0.025	-0.025	-0
4.5714	3	0.05	-0	-0
4.5786	4	0.05	-0	-0
4.5857	5	0.05	-0	-0
4.5929	6	0.05	-0	-0
4.6	1	-0	-0	-0
4.6071	2	-0.025	-0.025	-0
4.6143	3	0.05	-0	-0
4.6214	4	0.05	-0	-0
4.6286	5	0.05	-0	-0
4.6357	6	0.05	-0	-0
4.6429	1	-0	-0	-0
4.65	2	-0.025	-0.025	-0
4.6571	3	0.05	-0	-0
4.6643	4	0.05	-0	-0
4.6714	5	0.05	-0	-0
4.6786	6	0.05	-0	-0
4.6857	1	-0	-0	-0
4.6929	2	-0.025	-0.025	-0
4.7	3	0.05	-0	-0
4.7071	4	0.05	-0	-0
4.7143	5	0.05	-0	-0
4.7214	6	0.05	-0	-0
4.7286	1	-0	-0	-0
4.7357	2	-0.025	-0.025	-0
4.7429	3	0.05	-0	-0
4.75	4	0.05	-0	-0
4.7571	5	0.05	-0	-0
4.7643	6	0.05	-0	-0
4.7714	1	-0	-0	-0
4.7786	2	-0.025	-0.025	-0
4.7857	3	0.05	-0	-0
4.7929	4	0.05	-0	-0
4.8	5	0.05	-0	-0
4.8071	6	0.05	-0	-0
4.8143	1	-0	-0	-0
4.8214	2	-0.025	-0.025	-0
4.8286	3	0.05	-0	-0
4.8357	4	0.05	-0	-0
4.8429	5	0.05	-0	-0
4.85	6	0.05	-0	-0
4.8571	1	-0	-0	-0
4.8643	2	-0.025	-0.025	-0
4.8714	3	0.05	-0	-0
4.8786	4	0.05	-0	-0
4.8857	5	0.05	-0	-0
4.8929	6	0.05	-0	-0
4.9	1	-0	-0	-0
4.9071	2	-0.025	-0.025	-0
4.9143	3	0.05	-0	-0
4.9214	4	0.05	-0	-0
4.9286	5	0.05	-0	-0
4.9357	6	0.05	-0	-0
4.9429	1	-0	-0	-0
4.95	2	-0.025	-0.025	-0
4.9571	3	0.05	-0	-0
4.9643	4	0.05	-0	-0
4.9714	5	0.05	-0	-0
4.9786	6	0.05	-0	-0
4.9857	1	-0	-0	-0
4.9929	2	-0.025	-0.025	-0
5	3	0.05	-0	-0
5.0071	4	0.05	-0	-0
5.0143	5	0.05	-0	-0
5.0214	6	0.05	-0	-0
5.0286	1	-0	-0	-0
5.0357	2	-0.025	-0.025	-0
5.0429	3	0.05	-0	-0
5.05	4	0.05	-0	-0
5.0571	5	0.05	-0	-0
5.0643	6	0.05	-0	-0
5.0714	1	-0	-0	-0
5.0786	2	-0.025	-0.025	-0
5.0857	3	0.05	-0	-0
5.0929	4	0.05	-0	-0
5.1	5	0.05	-0	-0
5.1071	6	0.05	-0	-0
5.1143	1	-0	-0	-0
5.1214	2	-0.025	-0.025	-0
5.1286	3	0.05	-0	-0
5.1357	4	0.05	-0	-0
5.1429	5	0.05	-0	-0
5.15	6	0.05	-0	-0
5.1571	1	-0	-0	-0
5.1643	2	-0.025	-0.025	-0
5.1714	3	0.05	-0	-0
5.1786	4	0.05	-0	-0
5.1857	5	0.05	-0	-0
5.1929	6	0.05	-0	-0
5.2	1	-0	-0	-0
5.2071	2	-0.025	-0.025	-0
5.2143	3	0.05	-0	-0
5.2214	4	0.05	-0	-0
5.2286	5	0.05	-0	-0
5.2357	6	0.05	-0	-0
5.2429	1	-0	-0	-0
5.25	2	-0.025	-0.025	-0
5.2571	3	0.05	-0	-0
5.2643	4	0.05	-0	-0
5.2714	5	0.05	-0	-0
5.2786	6	0.05	-0	-0
5.2857	1	-0	-0	-0
5.2929	2	-0.025	-0.025	-0
5.3	3	0.05	-0	-0
5.3071	4	0.05	-0	-0
5.3143	5	0.05	-0	-0
5.3214	6	0.05	-0	-0
5.3286	1	-0	-0	-0
5.3357	2	-0.025	-0.025	-0
5.3429	3	0.05	-0	-0
5.35	4	0.05	-0	-0
5.3571	5	0.05	-0	-0
5.3643	6	0.05	-0	-0
5.3714	1	-0	-0	-0
5.3786	2	-0.025	-0.025	-0
5.3857	3	0.05	-0	-0
5.3929	4	0.05	-0	-0
5.4	5	0.05	-0	-0
5.4071	6	0.05	-0	-0
5.4143	1	-0	-0	-0
5.4214	2	-0.025	-0.025	-0
5.4286	3	0.05	-0	-0
5.4357	4	0.05	-0	-0
5.4429	5	0.05	-0	-0
5.45	6	0.05	-0	-0
5.4571	1	-0	-0	-0
5.4643	2	-0.025	-0.025	-0
5.4714	3	0.05	-0	-0
5.4786	4	0.05	-0	-0
5.4857	5	0.05	-0	-0
5.4929	6	0.05	-0	-0
5.5	1	-0	-0	-0
5.5071	2	-0.025	-0.025	-0
5.5143	3	0.05	-0	-0
5.5214	4	0.05	-0	-0
5.5286	5	0.05	-0	-0
5.5357	6	0.05	-0	-0
5.5429	1	-0	-0	-0
5.55	2	-0.025	-0.025	-0
5.5571	3	0.05	-0	-0
5.5643	4	0.05	-0	-0
5.5714	5	0.05	-0	-0
5.5786	6	0.05	-0	-0
5.5857	1	-0	-0	-0
5.5929	2	-0.025	-0.025	-0
5.6	3	0.05	-0	-0
5.6071	4	0.05	-0	-0
5.6143	5	0.05	-0	-0
5.6214	6	0.05	-0	-0
5.6286	1	-0	-0	-0
5.6357	2	-0.025	-0.025	-0
5.6429	3	0.05	-0	-0
5.65	4	0.05	-0	-0
5.6571	5	0.05	-0	-0
5.6643	6	0.05	-0	-0
5.6714	1	-0	-0	-0
5.6786	2	-0.025	-0.025	-0
5.6857	3	0.05	-0	-0
5.6929	4	0.05	-0	-0
5.7	5	0.05	-0	-0
5.7071	6	0.05	-0	-0
5.7143	1	-0	-0	-0
5.7214	2	-0.025	-0.025	-0
5.7286	3	0.05	-0	-0
5.7357	4	0.05	-0	-0
5.7429	5	0.05	-0	-0
5.75	6	0.05	-0	-0
5.7571	1	-0	-0	-0
5.7643	2	-0.025	-0.025	-0
5.7714	3	0.05	-0	-0
5.7786	4	0.05	-0	-0
5.7857	5	0.05	-0	-0
5.7929	6	0.05	-0	-0
5.8	1	-0	-0	-0
5.8071	2	-0.025	-0.025	-0
5.8143	3	0.05	-0	-0
5.8214	4	0.05	-0	-0
5.8286	5	0.05	-0	-0
5.8357	6	0.05	-0	-0
5.8429	1	-0	-0	-0
5.85	2	-0.025	-0.025	-0
5.8571	3	0.05	-0	-0
5.8643	4	0.05	-0	-0
5.8714	5	0.05	-0	-0
5.8786	6	0.05	-0	-0
5.8857	1	-0	-0	-0
5.8929	2	-0.025	-0.025	-0
5.9	3	0.05	-0	-0
5.9071	4	0.05	-0	-0
5.9143	5	0.05	-0	-0
5.9214	6	0.05	-0	-0
5.9286	1	-0	-0	-0
5.9357	2	-0.025	-0.025	-0
5.9429	3	0.05	-0	-0
5.95	4	0.05	-0	-0
5.9571	5	0.05	-0	-0
5.9643	6	0.05	-0	-0
5.9714	1	-0	-0	-0
5.9786	2	-0.025	-0.025	-0
5.9857	3	0.05	-0	-0
5.9929	4	0.05	-0	-0
6	5	0.05	-0	-0
6.0071	6	0.05	-0	-0
6.0143	1	-0	-0	-0
6.0214	2	-0.025	-0.025	-0
6.0286	3	0.05	-0	-0
6.0357	4	0.05	-0	-0
6.0429	5	0.05	-0	-0
6.05	6	0.05	-0	-0
6.0571	1	-0	-0	-0
6.0643	2	-0.025	-0.025	-0
6.0714	3	0.05	-0	-0
6.0786	4	0.05	-0	-0
6.0857	5	0.05	-0	-0
6.0929	6	0.05	-0	-0
6.1	1	-0	-0	-0
6.1071	2	-0.025	-0.025	-0
6.1143	3	0.05	-0	-0
6.1214	4	0.05	-0	-0
6.1286	5	0.05	-0	-0
6.1357	6	0.05	-0	-0
6.1429	1	-0	-0	-0
6.15	2	-0.025	-0.025	-0
6.1571	3	0.05	-0	-0
6.1643	4	0.05	-0	-0
6.1714	5	0.05	-0	-0
6.1786	6	0.05	-0	-0
6.1857	1	-0	-0	-0
6.1929	2	-0.025	-0.025	-0
6.2	3	0.05	-0	-0
6.2071	4	0.05	-0	-0
6.2143	5	0.05	-0	-0
6.2214	6	0.05	-0	-0
6.2286	1	-0	-0	-0
6.2357	2	-0.025	-0.025	-0
6.2429	3	0.05	-0	-0
6.25	4	0.05	-0	-0
6.2571	5	0.05	-0	-0
6.2643	6	0.05	-0	-0
6.2714	1	-0	-0	-0
6.2786	2	-0.025	-0.025	-0
6.2857	3	0.05	-0	-0
6.2929	4	0.05	-0	-0
6.3	5	0.05	-0	-0
6.3071	6	0.05	-0	-0
6.3143	1	-0	-0	-0
6.3214	2	-0.025	-0.025	-0
6.3286	3	0.05	-0	-0
6.3357	4	0.05	-0	-0
6.3429	5	0.05	-0	-0
6.35	6	0.05	-0	-0
6.3571	1	-0	-0	-0
6.3643	2	-0.025	-0.025	-0
6.3714	3	0.05	-0	-0
6.3786	4	0.05	-0	-0
6.3857	5	0.05	-0	-0
6.3929	6	0.05	-0	-0
6.4	1	-0	-0	-0
6.4071	2	-0.025	-0.025	-0
6.4143	3	0.05	-0	-0
6.4214	4	0.05	-0	-0
6.4286	5	0.05	-0	-0
6.4357	6	0.05	-0	-0
6.4429	1	-0	-0	-0
6.45	2	-0.025	-0.025	-0
6.4571	3	0.05	-0	-0
6.4643	4	0.05	-0	-0
6.4714	5	0.05	-0	-0
6.4786	6	0.05	-0	-0
6.4857	1	-0	-0	-0
6.4929	2	-0.025	-0.025	-0
6.5	3	0.05	-0	-0
6.5071	4	0.05	-0	-0
6.5143	5	0.05	-0	-0
6.5214	6	0.05	-0	-0
6.5286	1	-0	-0	-0
6.5357	2	-0.025	-0.025	-0
6.5429	3	0.05	-0	-0
6.55	4	0.05	-0	-0
6.5571	5	0.05	-0	-0
6.5643	6	0.05	-0	-0
6.5714	1	-0	-0	-0
6.5786	2	-0.025	-0.025	-0
6.5857	3	0.05	-0	-0
6.5929	4	0.05	-0	-0
6.6	5	0.05	-0	-0
6.6071	6	0.05	-0	-0
6.6143	1	-0	-0	-0
6.6214	2	-0.025	-0.025	-0
6.6286	3	0.05	-0	-0
6.6357	4	0.05	-0	-0
6.6429	5	0.05	-0	-0
6.65	6	0.05	-0	-0
6.6571	1	-0	-0	-0
6.6643	2	-0.025	-0.025	-0
6.6714	3	0.05	-0	-0
6.6786	4	0.05	-0	-0
6.6857	5	0.05	-0	-0
6.6929	6	0.05	-0	-0
6.7	1	-0	-0	-0
6.7071	2	-0.025	-0.025	-0
6.7143	3	0.05	-0	-0
6.7214	4	0.05	-0	-0
6.7286	5	0.05	-0	-0
6.7357	6	0.05	-0	-0
6.7429	1	-0	-0	-0
6.75	2	-0.025	-0.025	-0
6.7571	3	0.05	-0	-0
6.7643	4	0.05	-0	-0
6.7714	5	0.05	-0	-0
6.7786	6	0.05	-0	-0
6.7857	1	-0	-0	-0
6.7929	2	-0.025	-0.025	-0
6.8	3	0.05	-0	-0
6.8071	4	0.05	-0	-0
6.8143	5	0.05	-0	-0
