10.4	0	1.0137	2.0632	0.012424	4.3271	0.97615	-0.036307	4.1971	2.9246	0.10789
10.467	1	1.8162	-0.26274	0.18057	5.0228	2.0377	-0.027594	4.0417	3.9045	0.138
10.533	1	1.7908	-0.32751	-0.086293	0	0	0	3.9803	4.0579	0.33246
10.6	0	0.85947	1.802	-0.15224	4.3469	0.88072	-0.073221	4.0974	3.1276	-0.10721
10.667	0	0.99619	2.2856	-0.096021	4.399	0.98871	0.16753	4.1584	3.2399	-0.15278
10.733	1	1.9409	-0.26643	0.11504	5.1174	1.8733	-0.10853	4.0883	3.8679	-0.058194
10.8	1	1.674	-0.26562	-0.052447	5.0483	2.1726	-0.21677	3.8607	3.9831	0.062791
10.867	0	0.98223	2.0947	0.074891	4.2656	0.91615	0.03276	4.2248	2.9288	-0.061534
10.933	1	1.7511	-0.39391	-0.084491	4.8297	1.9667	0.06955	3.9837	3.9474	0.032334
11	1	0	0	0	5.1544	2.0094	0.099193	3.9961	4.0994	0.038568
11.067	0	1.0612	2.0459	0.033054	4.2048	1.0661	-0.13376	4.1904	3.1759	-0.036838
11.133	0	0.99731	1.9494	0.14757	4.1672	0.89275	0.04513	4.2999	3.1296	-0.26282
11.2	0	1.0705	2.0627	0.028326	4.1118	1.0635	0.023862	4.4279	3.0701	-0.13084
11.267	1	1.6927	-0.32366	-0.079955	4.8903	2.0739	-0.19533	4.2387	3.9365	-0.021952
11.333	0	0.7676	1.9761	-0.014346	4.4135	0.95732	0.027359	4.3284	2.8581	0.073585
11.4	0	1.2239	1.9703	0.067746	4.3869	1.1387	-0.14851	4.2031	2.8305	-0.0076431
11.467	1	1.6524	-0.14372	0.00076174	5.1724	2.0789	0.33042	4.0871	3.9331	0.12739
11.533	0	1.0376	2.0865	-0.11088	4.3531	0.90831	-0.088074	3.9591	3.0197	0.090097
11.6	1	1.788	-0.25749	0.00062936	4.9336	2.0662	-0.13583	4.0241	3.8954	0.053515
11.667	1	1.6412	-0.27809	-0.067441	4.9589	2.0799	0.04087	4.1729	3.9349	0.10561
11.733	0	1.0781	2.1616	0.12396	4.2825	1.0279	-0.03377	4.1961	2.9355	0.036536
11.8	1	1.6817	-0.30247	-0.092877	5.2173	1.8968	-0.038598	4.0245	4.1594	0.088649
11.867	0	0.92268	2.0851	0.047928	4.3387	1.1256	-0.10914	4.3523	3.116	0.14622
11.933	0	0.77017	2.0424	-0.041002	4.2684	0.98227	0.017302	4.3453	2.8972	-0.032572
12	1	1.593	-0.41181	-0.045477	5.1012	1.9048	-0.017057	0	0	0
12.067	1	1.6351	-0.29264	0.062756	5.095	1.8511	-0.0071054	4.0542	4.1951	0.1639
12.133	1	1.5886	-0.21018	-0.017108	4.9647	1.9002	0.11176	4.0986	4.1448	-0.04596
12.2	0	0.89454	2.0359	0.16493	4.2942	0.99981	0.11992	4.3263	2.99	-0.015024
12.267	1	1.8489	-0.39388	-0.055506	5.1571	2.0418	0.025093	4.2916	3.9059	-0.023627
12.333	1	0	0	0	5.0299	2.0896	-0.055531	4.0846	3.9414	0.11221
12.4	1	1.5272	-0.13023	-0.040932	5.3239	1.9328	-0.094939	4.1501	3.8998	0.030254
12.467	0	0.92437	1.9338	0.16192	4.1124	0.90168	0.030879	4.3681	2.9497	0.028432
12.533	0	0.77358	2.0414	0.20572	4.3764	0.97007	0.16406	4.3401	3.1724	0.027931
12.6	1	1.7354	-0.43758	-0.12601	5.2512	1.9512	0.0053496	4.2275	4.029	-0.0074093
12.667	1	1.7175	-0.047909	0.12112	5.3081	2.0222	-0.12287	4.0663	4.1517	-0.099959
12.733	1	1.5608	-0.30025	-0.088384	0	0	0	4.2433	4.1093	0.042638
12.8	1	1.6928	-0.3243	0.014844	5.2565	2.096	-0.16314	4.1403	3.7976	0.20054
12.867	1	1.6427	-0.22091	-0.03732	4.9863	2.0907	0.16181	4.2005	3.732	0.094657
12.933	1	1.5796	-0.38512	-0.23225	5.3936	1.8845	0.002497	4.1095	4.0291	0.0071214
13	0	1.0295	1.9257	-0.12031	4.3159	0.93427	-0.13002	4.4214	2.9672	0.04923
13.067	1	1.7362	-0.32108	-0.12281	5.1231	1.898	0.048645	4.1119	3.9276	0.058739
13.133	1	1.6639	-0.14277	-0.026835	5.2169	1.8789	-0.069781	4.2006	4.0656	0.029432
13.2	1	1.5879	-0.10835	-0.055827	5.1294	2.1129	-0.078403	4.2537	4.0792	-0.10745
13.267	0	1.0019	2.0243	-0.082652	4.3949	0.98768	-0.083945	4.2616	2.9437	-0.080494
13.333	1	0	0	0	5.0784	1.8539	-0.094961	4.3382	3.8429	-0.065308
13.4	0	1.0723	2.0931	-0.10928	4.3508	1.0378	-0.001076	4.5569	3.1295	0.13331
13.467	0	0.92096	2.0726	-0.13971	4.4904	1.1663	0.0013202	4.5531	3.1607	0.0078798
13.533	0	1.1201	1.8989	-0.069744	4.4644	0.81621	0.09307	4.3671	2.9852	-0.015388
13.6	0	0	0	0	4.4365	0.9827	-0.035889	4.4231	2.9697	0.051862
13.667	1	1.8331	-0.36432	-0.067197	5.0788	1.9425	0.00025774	4.0587	3.9523	0.055123
13.733	0	0.96017	2.0349	0.0050118	4.3262	0.94369	0.044307	4.5252	3.0627	-0.21905
13.8	1	1.6913	-0.34261	-0.011937	5	1.9705	-0.06099	4.1736	3.9204	0.066201
13.867	1	1.6564	-0.25542	0.092929	5.0669	1.8728	0.13591	4.1656	4.0168	0.023008
13.933	1	1.7087	-0.42415	0.066349	5.0655	1.8834	-0.12018	4.1761	4.0499	0.092534
14	1	1.5362	-0.39136	0.0081379	5.1555	1.9764	-0.052265	4.3637	3.8181	0.010242
14.067	0	0.83764	1.8526	0.15669	4.4806	0.94771	0.026047	4.5936	2.9135	0.047767
14.133	1	1.7074	-0.49632	0.10742	5.1642	1.8162	0.022593	4.336	3.9735	0.14056
14.2	0	1.1195	2.051	-0.13976	4.548	1.0193	0.086664	4.3514	2.8987	-0.097418
14.267	0	0.95508	1.9426	-0.027858	0	0	0	4.2644	2.8925	0.13418
14.333	1	1.6304	-0.35163	-0.035246	5.3497	1.9287	-0.080004	4.0312	3.9845	-0.033607
14.4	0	0.80267	2.2852	0.038171	4.6248	1.0411	-0.14646	4.5195	2.9579	0.12159
14.467	0	1.1836	1.9867	-0.12222	4.2969	1.0145	-0.082005	4.2622	2.9662	0.064053
14.533	0	0.85174	2.022	-0.077135	4.363	0.95246	-0.027375	4.4638	2.9948	0.12192
14.6	0	0.80869	1.9465	-0.0056862	4.4043	1.0353	0.027538	4.3232	3.161	0.10739
14.667	1	1.7495	-0.4415	0.12115	5.214	1.9284	-0.10104	4.1611	3.8392	-0.060789
14.733	0	0.98622	1.9067	0.10372	4.3001	1.1372	0.064626	4.2458	2.9451	-0.040775
14.8	0	0.74063	1.9388	0.11157	4.3662	1.0588	0.037988	4.2863	2.9761	0.084292
14.867	0	1.0472	2.0185	-0.028247	4.2893	1.0024	-0.085524	4.6052	3.0457	0.1808
14.933	0	0.96038	2.1398	-0.11535	4.5187	0.98909	0.14927	4.3102	3.031	-0.10258
15	1	1.6266	-0.34259	-0.14548	5.2147	1.9477	-0.0034149	0	0	0
15.067	0	0.91835	2.0175	-0.12087	4.4768	1.039	-0.014774	4.4113	3.1652	-0.027747
15.133	0	0.94892	2.0003	-0.19927	4.7658	0.97798	0.22167	4.5219	2.9895	-0.148
15.2	0	1.0584	2.0784	-0.012323	4.3384	0.86647	0.0050547	4.4754	3.1787	0.045362
15.267	0	1.094	1.982	0.025608	4.4967	0.91232	-0.10185	4.4087	2.7825	0.059149
15.333	1	1.4684	-0.44829	-0.022063	5.0967	2.0527	0.00036072	4.2578	3.8509	0.049132
15.4	0	1.0186	2.1187	0.13241	4.4803	1.2332	0.083421	4.6003	2.9538	-0.14327
15.467	0	0.93887	2.1102	-0.041041	4.6278	0.92156	0.19471	4.2999	2.7562	0.020974
15.533	0	1.0195	2.0291	-0.12352	4.6387	0.96204	0.046599	0	0	0
15.6	1	1.7234	-0.40351	-0.14575	5.482	1.8748	0.15938	4.3564	4.0258	0.01146
15.667	1	1.6999	-0.49886	0.023781	5.2702	2.1921	-0.17642	4.349	3.9426	-0.10529
15.733	1	1.6746	-0.51404	-0.0022223	5.1843	2.0331	-0.0091221	0	0	0
15.8	1	1.7021	-0.47063	0.00028105	5.4794	1.856	0.031595	4.1906	3.9133	0.085989
15.867	0	0.92086	1.9035	0.01639	4.6435	1.0121	-0.035776	4.5073	2.865	-0.079596
15.933	1	1.6655	-0.49234	-0.093254	5.2575	1.9156	-0.11768	4.4618	4.0648	0.014793
16	1	1.4246	-0.48943	0.10657	5.1574	2.0663	-0.058466	4.4261	4.048	-0.07634
