1.0071	2	0.097604	0.046847	-0.072189
1.0143	3	0.14399	0.10266	-0.12915
1.0214	4	0.11719	0.029123	-0.049569
1.0286	5	0.040775	0.18614	-0.021123
1.0357	6	-0.023808	0.060536	0.10834
1.0429	1	-0.005351	-0.019817	0.10511
1.05	2	0.14217	-0.048585	0.073408
1.0571	3	-0.14017	-0.068506	-0.069172
1.0643	4	-0.088487	0.0035278	-0.080146
1.0714	5	-0.05316	0.11138	0.005919
1.0786	6	0.16124	0.030459	0.19001
1.0857	1	0.062176	0.068426	0.090676
1.0929	2	-0.11382	-0.13089	0.10866
1.1	3	0.13938	-0.07975	-0.014423
1.1071	4	0.048678	0.057628	0.038227
1.1143	5	-0.096974	0.095657	0.0063951
1.1214	6	0.066795	0.030614	0.024984
1.1286	1	-0.026979	-0.096487	-0.032645
1.1357	2	-0.068292	0.057138	0.24159
1.1429	3	-0.020875	0.086287	0.039204
1.15	4	0.065534	0.074471	0.051317
1.1571	5	0.061265	-0.12854	-0.081217
1.1643	6	0.18552	0.0805	0.051712
1.1714	1	0.13267	0.048261	0.0044211
1.1786	2	-0.056681	-0.076854	-0.0067931
1.1857	3	-0.10191	-0.026589	0.13318
1.1929	4	0.033048	0.017099	0.031664
1.2	5	0.26962	-0.10436	-0.13955
1.2071	6	0.11073	0.082154	-0.049474
1.2143	1	-0.09144	-0.015303	-0.074787
1.2214	2	0.023039	-0.0058368	-0.33198
1.2286	3	0.061351	-0.096448	-0.07932
1.2357	4	0.072385	-0.062619	-0.12945
1.2429	5	0.029842	-0.074216	-0.047013
1.25	6	-0.12142	0.089376	-0.018305
1.2571	1	0.011837	-0.1167	-0.019285
1.2643	2	0.1016	-0.034233	0.11368
1.2714	3	0.10545	0.019789	-0.0026326
1.2786	4	0.021712	0.097365	0.058843
1.2857	5	-0.083171	0.13988	-0.00050779
1.2929	6	0.11943	0.051092	0.13103
1.3	1	-0.094602	-0.014918	-0.034529
1.3071	2	0.12059	0.20617	-0.034641
1.3143	3	0.092981	-0.13771	-0.016621
1.3214	4	-0.043001	0.045552	0.20683
1.3286	5	0.046303	0.03919	0.095242
1.3357	6	-0.048185	-0.16069	0.0018635
1.3429	1	-0.085962	0.13874	0.13941
1.35	2	-0.094521	0.10254	-0.13027
1.3571	3	0.087457	0.0082133	-0.0073641
1.3643	4	-0.0061753	-0.10386	-0.025885
1.3714	5	0.10026	0.0327	0.099721
1.3786	6	-0.01704	-0.092612	0.023235
1.3857	1	-0.043991	0.098742	-0.14895
1.3929	2	-0.078612	-0.016833	-0.055316
1.4	3	-0.049824	0.10966	0.084397
1.4071	4	0.21968	0.063261	-0.050323
1.4143	5	0.022062	0.036377	0.11365
1.4214	6	0.02699	-0.16776	-0.094931
1.4286	1	0.065029	0.0047379	0.089328
1.4357	2	0.015885	-0.16775	0.1267
1.4429	3	-0.076373	-0.0057782	0.008193
1.45	4	0.092229	0.14362	0.10988
1.4571	5	-0.049122	-0.095557	0.098005
1.4643	6	0.10886	0.018092	0.0015571
1.4714	1	0.059706	-0.042338	0.21085
1.4786	2	-0.031422	-0.029338	-0.035706
1.4857	3	0.072087	0.016769	-0.095689
1.4929	4	0.14321	-0.068658	-0.083188
1.5	5	0.096879	-0.046572	-0.033666
1.5071	6	-0.099904	-0.063702	0.068593
1.5143	1	-0.021746	-0.00039777	-0.10425
1.5214	2	-0.19565	-0.1096	-0.052206
1.5286	3	0.0048491	0.10887	-0.035464
1.5357	4	0.17991	0.15089	0.020327
1.5429	5	-0.0035013	0.011247	-0.046564
1.55	6	0.023238	0.071372	0.08419
1.5571	1	-0.12822	-0.10761	0.12133
1.5643	2	-0.076834	-0.081639	0.15349
1.5714	3	0.12663	0.12662	-0.056891
1.5786	4	0.21349	-0.045281	0.017518
1.5857	5	-0.035979	0.016206	-0.033672
1.5929	6	0.09208	-0.11475	-0.10865
1.6	1	-0.092094	-0.070976	-0.090099
1.6071	2	-0.082989	-0.1868	-0.087842
1.6143	3	-0.1596	-0.16055	0.037022
1.6214	4	-0.064908	-0.01425	-0.068171
1.6286	5	0.13005	-0.2343	-0.0033627
1.6357	6	0.20043	0.090559	0.073625
1.6429	1	-0.040467	0.34339	-0.014366
1.65	2	0.075909	0.14536	-0.024931
1.6571	3	0.051309	-0.033152	-0.10696
1.6643	4	0.12317	-0.0089715	-0.1834
1.6714	5	0.044919	0.11076	-0.024468
1.6786	6	0.088923	-0.016916	-0.19721
1.6857	1	-0.052214	-0.015566	-0.15606
1.6929	2	-0.21786	0.048842	0.040424
1.7	3	-0.029722	-0.16733	0.10189
1.7071	4	0.14612	-0.060509	-0.0011175
1.7143	5	0.097616	-0.025525	0.011023
1.7214	6	0.23291	-0.00028073	0.13333
1.7286	1	0.091002	-0.069771	0.1215
1.7357	2	-0.088869	0.017762	-0.0012813
1.7429	3	0.012874	0.1157	0.044911
1.75	4	0.034374	0.083683	0.070152
1.7571	5	0.12344	0.00084359	-0.19077
1.7643	6	0.080183	0.11747	-0.037655
1.7714	1	-0.062352	-0.0044549	0.047442
1.7786	2	0.006436	-0.068203	0.154
1.7857	3	-0.083962	-0.13601	0.24265
1.7929	4	0.084545	0.10426	-0.078519
1.8	5	0.034311	0.17564	-0.013008
1.8071	6	-0.0071527	0.0063922	-0.21491
1.8143	1	0.090354	-0.051487	-0.10567
1.8214	2	-0.076334	-0.058871	-0.06775
1.8286	3	-0.15223	-0.077408	-0.013464
1.8357	4	-0.04759	-0.058594	-0.028091
1.8429	5	0.064489	0.0077998	-0.066693
1.85	6	-0.073271	-0.12299	0.046532
1.8571	1	-0.047249	0.066131	0.048837
1.8643	2	0.065798	0.036103	-0.027508
1.8714	3	0.054754	0.032453	-0.014951
1.8786	4	-0.050507	-0.047951	0.18741
1.8857	5	0.0062284	-0.11565	0.0075661
1.8929	6	0.0061841	0.16016	0.066845
1.9	1	0.049704	-0.059086	0.093926
1.9071	2	-0.10667	0.096236	-0.21827
1.9143	3	0.19712	-0.067096	-0.025017
1.9214	4	0.035801	0.03028	0.036
1.9286	5	0.21123	-0.0075997	0.019637
1.9357	6	0.10087	0.026225	-0.016554
1.9429	1	0.060577	-0.086637	-0.044015
1.95	2	0.022976	-0.023492	0.066126
1.9571	3	-0.0023761	-0.078853	-0.0033974
1.9643	4	0.029565	-0.14575	0.0041772
1.9714	5	0.041612	-0.15395	-0.21408
1.9786	6	-0.0080018	0.16314	0.050304
1.9857	1	0.20063	-0.092591	0.0023971
1.9929	2	-0.14003	0.14381	-0.1199
2	3	0.066085	0.052057	-0.11228
2.0071	4	0.16638	-0.067245	-0.12532
2.0143	5	0.061522	-0.021688	-0.001322
2.0214	6	-0.002365	0.10948	0.015888
2.0286	1	0.061214	-0.14077	0.11109
2.0357	2	-0.082308	0.095961	-0.10638
2.0429	3	0.059056	-0.24338	-0.069868
2.05	4	0.12824	0.025244	0.12302
2.0571	5	0.097387	-0.12357	0.037065
2.0643	6	0.04014	0.18017	0.061394
2.0714	1	0.099151	0.055015	-0.050143
2.0786	2	0.043843	0.052597	0.09536
2.0857	3	0.024998	-0.13866	0.056539
2.0929	4	-0.0018652	0.12133	-0.042189
2.1	5	0.18919	0.17966	-0.10617
2.1071	6	0.1008	0.099031	0.042602
2.1143	1	-0.091817	-0.12732	0.11661
2.1214	2	0.009196	-0.18455	-0.11038
2.1286	3	0.15053	-0.058413	0.089734
2.1357	4	0.14806	-0.079582	0.12092
2.1429	5	0.12896	-0.15333	0.026229
2.15	6	0.12557	0.094406	-0.03518
2.1571	1	0.094448	-0.12427	-0.10673
2.1643	2	-0.01453	-0.042529	-0.042026
2.1714	3	0.14228	0.083755	-0.068743
2.1786	4	-0.0093368	0.12932	0.059681
2.1857	5	0.0016736	-0.12913	0.017152
2.1929	6	-0.0084502	-0.10999	-0.0014914
2.2	1	0.00042446	0.017051	-0.069946
2.2071	2	-0.01743	-0.021568	-0.0067584
2.2143	3	0.05701	-0.032293	0.12615
2.2214	4	0.10485	-0.081106	0.16116
2.2286	5	-0.13545	-0.04676	0.074094
2.2357	6	0.21943	-0.059662	0.21761
2.2429	1	0.15575	0.10074	-0.024273
2.25	2	-0.022978	0.15412	0.14111
2.2571	3	0.079664	0.022694	0.14816
2.2643	4	0.11618	0.0034191	0.026653
2.2714	5	0.10366	-0.057997	-0.048752
2.2786	6	-0.033833	0.035174	-0.0087104
2.2857	1	0.048244	-0.11469	-0.07947
2.2929	2	0.068685	0.0035375	0.14856
2.3	3	0.15399	0.0032703	0.044841
2.3071	4	0.042799	-0.031434	-0.087399
2.3143	5	0.11282	0.072284	-0.028418
2.3214	6	0.029586	0.021408	0.092004
2.3286	1	-0.12592	-0.004265	0.048529
2.3357	2	0.028192	0.052441	0.032556
2.3429	3	0.017954	-0.05319	0.12537
2.35	4	0.11606	0.093422	0.14787
2.3571	5	0.062118	-0.030267	0.01728
2.3643	6	0.10648	-0.17657	0.09636
2.3714	1	-0.16804	-0.0039749	-0.029532
2.3786	2	-0.22307	-0.072405	0.052176
2.3857	3	0.13144	-0.092485	-0.13896
2.3929	4	0.18605	0.0072515	-0.053885
2.4	5	0.017859	-0.061539	0.021246
2.4071	6	0.11008	-0.16503	-0.18642
2.4143	1	-0.0037775	-0.032043	0.13361
2.4214	2	-0.050566	-0.055378	-0.10225
2.4286	3	0.19449	0.11545	-0.041572
2.4357	4	0.013277	0.072169	-0.11077
2.4429	5	0.0045191	-0.054382	-0.018948
2.45	6	0.29484	-0.12665	-0.14082
2.4571	1	0.16426	0.0018738	0.055749
2.4643	2	-0.13698	-0.10096	0.018909
2.4714	3	0.003214	0.15928	0.046277
2.4786	4	0.0045623	-0.068523	-0.030088
2.4857	5	0.12023	0.060815	0.073149
2.4929	6	-0.070839	-0.037414	0.12348
2.5	1	-0.14785	0.053327	-0.10956
2.5071	2	0.055978	-0.059249	0.17937
2.5143	3	0.028275	0.071136	-0.12114
2.5214	4	0.01017	0.03378	-0.24688
2.5286	5	0.051395	-0.071814	-0.052005
2.5357	6	0.063122	0.18534	-0.10972
2.5429	1	-0.032095	-0.048898	-0.052513
2.55	2	0.0044297	0.049932	0.010744
2.5571	3	-0.052222	-0.069524	0.071235
2.5643	4	0.039076	0.033635	0.10532
2.5714	5	0.11916	-0.15148	0.077465
2.5786	6	-0.0091911	0.059124	-0.05129
2.5857	1	0.033288	-0.12121	0.14708
2.5929	2	-0.17549	-0.17436	-0.10301
2.6	3	0.042886	0.091102	-0.0090364
2.6071	4	0.076583	-0.0994	-0.025998
2.6143	5	0.099419	0.22614	-0.065317
2.6214	6	-0.11595	-0.11408	0.060459
2.6286	1	0.10601	0.13924	0.10367
2.6357	2	0.0020488	0.095538	0.074774
2.6429	3	0.087414	0.10131	-0.10382
2.65	4	-0.0287	0.0013034	-0.034205
2.6571	5	-0.021969	0.11543	-0.048466
2.6643	6	0.11586	-0.17484	0.095408
2.6714	1	-0.056367	-0.2181	-0.06934
2.6786	2	-0.05537	0.07615	0.043813
2.6857	3	-0.0052429	0.023232	-0.03467
2.6929	4	0.043299	0.081864	0.078798
2.7	5	-0.10633	0.12865	0.09203
2.7071	6	0.031973	-0.089481	-0.010022
2.7143	1	0.021774	-0.14064	-0.048768
2.7214	2	-0.028187	0.034396	0.098913
2.7286	3	0.16937	0.17944	-0.096613
2.7357	4	-0.054527	0.13249	-0.13809
2.7429	5	-0.03281	0.10772	-0.16677
2.75	6	0.11751	0.10712	-0.099702
2.7571	1	0.084575	-0.16851	-0.073527
2.7643	2	-0.031457	-0.057227	0.037514
2.7714	3	0.063462	0.091437	-0.12723
2.7786	4	0.00084595	0.14025	0.05584
2.7857	5	0.074787	-0.00026891	0.13678
2.7929	6	0.25205	-0.1236	0.035705
2.8	1	0.12673	0.051302	-0.27579
2.8071	2	-0.1061	-0.073022	-0.022651
2.8143	3	0.17453	0.20845	0.038229
2.8214	4	0.14303	0.12245	-0.041181
2.8286	5	-0.019609	0.014912	0.04582
2.8357	6	-0.076918	0.07865	-0.0097353
2.8429	1	-0.058709	0.11109	0.0031715
2.85	2	-0.062249	-0.059704	-0.032108
2.8571	3	0.14798	-0.17271	-0.057604
2.8643	4	-0.14444	0.095335	-0.13027
2.8714	5	-0.03358	-0.097855	0.096539
2.8786	6	0.035686	-0.023585	-0.04735
2.8857	1	0.084738	-0.13152	-0.074607
2.8929	2	0.031288	-0.19022	0.0043612
2.9	3	-7.8865e-05	0.17949	0.10355
2.9071	4	0.051742	0.032812	-0.015539
2.9143	5	0.36468	-0.018545	-0.20988
2.9214	6	-0.017154	-0.045286	-0.14752
2.9286	1	0.028898	0.14789	-0.059824
2.9357	2	-0.15862	-0.10089	0.035717
2.9429	3	0.034654	-0.19076	0.04613
2.95	4	0.10856	-0.18227	0.02703
2.9571	5	0.12473	0.057487	-0.050696
2.9643	6	0.13289	-0.13119	-0.18526
2.9714	1	0.10187	0.019784	0.059892
2.9786	2	-0.11853	0.13403	-0.056086
2.9857	3	0.11389	-0.10751	-0.10989
2.9929	4	-0.040407	-0.02956	0.05553
3	5	0.15097	0.10085	0.05131
3.0071	6	0.10058	-0.025649	-0.047545
3.0143	1	-0.0071585	0.062776	-0.068013
3.0214	2	0.13801	0.13024	0.081015
3.0286	3	0.099476	-0.082086	-0.25415
3.0357	4	-0.030468	-0.13725	0.087812
3.0429	5	0.21205	0.03026	-0.049942
3.05	6	-0.059313	-0.054621	0.082503
3.0571	1	-0.0020441	0.19714	-0.095303
3.0643	2	-0.29878	-0.013109	-0.099748
3.0714	3	0.1002	0.020226	0.14201
3.0786	4	-0.1334	0.043974	0.080416
3.0857	5	-0.080955	0.10711	0.21293
3.0929	6	0.061488	0.1042	0.031845
3.1	1	-0.15085	0.066388	-0.059814
3.1071	2	-0.063112	0.021022	0.081872
3.1143	3	-0.11825	0.16795	0.058675
3.1214	4	0.026411	0.095003	-0.085273
3.1286	5	0.054574	0.088773	-0.045153
3.1357	6	0.016649	-0.087864	0.041524
3.1429	1	-0.02831	-0.0099624	0.16268
3.15	2	0.020995	-0.083937	0.050622
3.1571	3	-0.14594	-0.17577	-0.072959
3.1643	4	-0.049548	-0.046726	0.096067
3.1714	5	0.082289	-0.18248	-0.042562
3.1786	6	0.22686	-0.076012	-0.26606
3.1857	1	-0.2182	-0.11436	0.060339
3.1929	2	-0.092293	-0.0043041	-0.01609
3.2	3	0.00034321	0.15258	-0.15749
3.2071	4	-0.08609	-0.033091	0.10358
3.2143	5	0.16309	-0.20146	0.046696
3.2214	6	-0.041082	-0.029853	-0.18309
3.2286	1	-0.038844	-0.079611	-0.086936
3.2357	2	0.11491	0.087793	0.05615
3.2429	3	-0.074724	-0.11867	0.01796
3.25	4	-0.14613	-0.011355	-0.065439
3.2571	5	0.085785	-0.12007	-0.028097
3.2643	6	-0.13877	0.0068183	-0.010403
3.2714	1	-0.17378	-0.010384	0.00058216
3.2786	2	-0.1196	0.053005	-0.066051
3.2857	3	-0.14161	-0.032634	-0.10944
3.2929	4	-0.021933	-0.15465	0.092822
3.3	5	-0.089207	-0.012861	-0.039317
3.3071	6	0.093719	-0.098995	0.052999
3.3143	1	0.090911	-0.014685	-0.053139
3.3214	2	0.014614	-0.039134	0.19136
3.3286	3	0.059724	-0.2014	0.057401
3.3357	4	0.11698	-0.11043	-0.054228
3.3429	5	0.12953	-0.0982	-0.067756
3.35	6	0.062619	-0.1171	0.036656
3.3571	1	-0.0049379	0.18408	0.03372
3.3643	2	-0.092234	0.060093	-0.046805
3.3714	3	0.15223	-0.14923	0.092418
3.3786	4	0.091339	0.058815	-0.030212
3.3857	5	0.12279	-0.0067708	0.021666
3.3929	6	-0.025822	0.075158	0.0062406
3.4	1	0.079223	0.082659	-0.10577
3.4071	2	-0.15823	-0.12988	-0.09041
3.4143	3	-0.062054	-0.078408	-0.019111
3.4214	4	-0.023712	0.094378	0.044412
3.4286	5	0.16256	0.045212	0.054346
3.4357	6	0.097571	-0.096512	-0.056844
3.4429	1	-0.0077428	-0.0069177	0.073782
3.45	2	-0.059225	-0.13375	0.037861
3.4571	3	0.073159	0.25457	0.12737
3.4643	4	0.10918	0.10553	-0.012369
3.4714	5	-0.12621	0.113	0.0027701
3.4786	6	0.20018	0.10086	0.098954
3.4857	1	-0.03351	0.098343	-0.04925
3.4929	2	-0.0027292	-0.03417	0.035899
3.5	3	0.28152	-0.0084138	-0.052074
3.5071	4	0.18187	-0.069003	0.0089772
3.5143	5	-0.07434	0.033173	0.041324
3.5214	6	0.097303	-0.0002185	0.075533
3.5286	1	-0.04799	-0.16219	-0.065667
3.5357	2	0.050341	0.12263	0.095425
3.5429	3	-0.0087355	0.040929	-0.12098
3.55	4	0.11039	0.03963	-0.13978
3.5571	5	0.017931	0.16483	-0.21055
3.5643	6	-0.025365	-0.15702	-0.090576
3.5714	1	-0.16434	0.047601	-0.10368
3.5786	2	-0.020103	0.035236	-0.028647
3.5857	3	0.10972	-0.015026	-0.041081
3.5929	4	0.084543	0.096279	-0.021471
3.6	5	0.21376	-0.12326	-0.22288
3.6071	6	0.062686	-0.23192	-0.27504
3.6143	1	-0.015161	0.022214	-0.052081
3.6214	2	-0.066033	0.01762	-0.044208
3.6286	3	0.05877	-0.035709	-0.06088
3.6357	4	0.22552	0.18641	0.030989
3.6429	5	0.12865	0.12661	-0.16907
3.65	6	-0.20201	0.11874	0.01937
3.6571	1	-0.14313	0.079962	0.062862
3.6643	2	0.15911	-0.049572	-0.01731
3.6714	3	-0.066998	-0.25226	-0.083546
3.6786	4	0.16413	-0.10982	0.036324
3.6857	5	-0.099221	0.14615	0.11716
3.6929	6	-0.046295	-0.10546	0.11173
3.7	1	0.10754	0.10234	-0.0077554
3.7071	2	0.00113	0.0189	-0.039382
3.7143	3	0.24232	-0.087021	-0.086556
3.7214	4	0.053281	0.006398	-0.095076
3.7286	5	-0.078805	-0.07219	-0.04767
3.7357	6	0.037451	-0.12981	-0.05545
3.7429	1	-0.046397	-0.09549	0.088913
3.75	2	0.021337	-0.062877	0.16222
3.7571	3	0.16273	-0.0074002	0.089824
3.7643	4	0.02839	-0.04942	-0.071569
3.7714	5	0.18265	0.15577	0.096374
3.7786	6	0.025903	0.13515	0.004888
3.7857	1	0.022221	0.0080214	-0.054314
3.7929	2	-0.0023473	-0.0020433	-0.09791
3.8	3	0.062039	0.27062	0.036622
3.8071	4	0.19701	0.027101	-0.024911
