1	0.93726	0.8428	0.96197
2	0.77149	1.0236	1.0793
3	0.99892	1.0442	1.0356
4	1.0488	1.0638	0.93465
5	0.97504	1.1366	1.0785
6	1.008	1.0507	1.1464
7	1.1815	1.0143	1.0764
8	1.1029	0.94567	0.97479
9	1.0095	1.038	1.1345
10	0.77531	0.92633	1.0852
11	0.89192	1.0365	1.0151
12	1.0499	1.1506	0.95837
13	0.99344	1.031	1.0401
14	1.1274	1.1004	0.95064
15	1.1231	1.1311	0.76463
16	0.99162	1.157	0.91961
17	0.81619	0.91923	0.83427
18	1.0265	0.9784	1.0082
19	1.086	0.782	0.95154
20	0.89675	1.0658	0.96901
